Notes,State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,Louisiana,22,2013,2013,Other opioids,T40.2,86,4625470,1.9
,Louisiana,22,2013,2013,Methadone,T40.3,20,4625470,0.4
,Louisiana,22,2013,2013,Other synthetic narcotics,T40.4,26,4625470,0.6
,Louisiana,22,2014,2014,Other opioids,T40.2,93,4649676,2
,Louisiana,22,2014,2014,Methadone,T40.3,20,4649676,0.4
,Louisiana,22,2014,2014,Other synthetic narcotics,T40.4,29,4649676,0.6
,Louisiana,22,2015,2015,Other opioids,T40.2,108,4670724,2.3
,Louisiana,22,2015,2015,Methadone,T40.3,16,4670724,Unreliable
,Louisiana,22,2015,2015,Other synthetic narcotics,T40.4,38,4670724,0.8
,Louisiana,22,2016,2016,Other opioids,T40.2,111,4681666,2.4
,Louisiana,22,2016,2016,Methadone,T40.3,16,4681666,Unreliable
,Louisiana,22,2016,2016,Other synthetic narcotics,T40.4,89,4681666,1.9
,Louisiana,22,2017,2017,Other opioids,T40.2,161,4684333,3.4
,Louisiana,22,2017,2017,Methadone,T40.3,10,4684333,Unreliable
,Louisiana,22,2017,2017,Other synthetic narcotics,T40.4,156,4684333,3.3
,Louisiana,22,2018,2018,Other opioids,T40.2,135,4659978,2.9
,Louisiana,22,2018,2018,Methadone,T40.3,16,4659978,Unreliable
,Louisiana,22,2018,2018,Other synthetic narcotics,T40.4,216,4659978,4.6
,Louisiana,22,2019,2019,Other opioids,T40.2,170,4648794,3.7
,Louisiana,22,2019,2019,Methadone,T40.3,24,4648794,0.5
,Louisiana,22,2019,2019,Other synthetic narcotics,T40.4,324,4648794,7
,Louisiana,22,2020,2020,Other opioids,T40.2,249,4645318,5.4
,Louisiana,22,2020,2020,Methadone,T40.3,28,4645318,0.6
,Louisiana,22,2020,2020,Other synthetic narcotics,T40.4,706,4645318,15.2
,Maine,23,1999,1999,Other opioids,T40.2,Suppressed,1266808,Suppressed
,Maine,23,1999,1999,Methadone,T40.3,Suppressed,1266808,Suppressed
,Maine,23,1999,1999,Other synthetic narcotics,T40.4,Suppressed,1266808,Suppressed
,Maine,23,2000,2000,Other opioids,T40.2,Suppressed,1274923,Suppressed
,Maine,23,2000,2000,Methadone,T40.3,20,1274923,1.6
,Maine,23,2000,2000,Other synthetic narcotics,T40.4,Suppressed,1274923,Suppressed
,Maine,23,2001,2001,Other opioids,T40.2,19,1285692,Unreliable
,Maine,23,2001,2001,Methadone,T40.3,13,1285692,Unreliable
,Maine,23,2001,2001,Other synthetic narcotics,T40.4,Suppressed,1285692,Suppressed
,Maine,23,2002,2002,Other opioids,T40.2,25,1295960,1.9
,Maine,23,2002,2002,Methadone,T40.3,43,1295960,3.3
,Maine,23,2002,2002,Other synthetic narcotics,T40.4,12,1295960,Unreliable
,Maine,23,2003,2003,Other opioids,T40.2,29,1306513,2.2
,Maine,23,2003,2003,Methadone,T40.3,36,1306513,2.8
,Maine,23,2003,2003,Other synthetic narcotics,T40.4,11,1306513,Unreliable
,Maine,23,2004,2004,Other opioids,T40.2,27,1313688,2.1
,Maine,23,2004,2004,Methadone,T40.3,55,1313688,4.2
,Maine,23,2004,2004,Other synthetic narcotics,T40.4,Suppressed,1313688,Suppressed
,Maine,23,2005,2005,Other opioids,T40.2,37,1318787,2.8
,Maine,23,2005,2005,Methadone,T40.3,61,1318787,4.6
,Maine,23,2005,2005,Other synthetic narcotics,T40.4,Suppressed,1318787,Suppressed
,Maine,23,2006,2006,Other opioids,T40.2,41,1323619,3.1
,Maine,23,2006,2006,Methadone,T40.3,47,1323619,3.6
,Maine,23,2006,2006,Other synthetic narcotics,T40.4,Suppressed,1323619,Suppressed
,Maine,23,2007,2007,Other opioids,T40.2,53,1327040,4
,Maine,23,2007,2007,Methadone,T40.3,45,1327040,3.4
,Maine,23,2007,2007,Other synthetic narcotics,T40.4,Suppressed,1327040,Suppressed
,Maine,23,2008,2008,Other opioids,T40.2,46,1330509,3.5
,Maine,23,2008,2008,Methadone,T40.3,50,1330509,3.8
,Maine,23,2008,2008,Other synthetic narcotics,T40.4,15,1330509,Unreliable
,Maine,23,2009,2009,Other opioids,T40.2,75,1329590,5.6
,Maine,23,2009,2009,Methadone,T40.3,40,1329590,3
,Maine,23,2009,2009,Other synthetic narcotics,T40.4,16,1329590,Unreliable
,Maine,23,2010,2010,Other opioids,T40.2,52,1328361,3.9
,Maine,23,2010,2010,Methadone,T40.3,36,1328361,2.7
,Maine,23,2010,2010,Other synthetic narcotics,T40.4,21,1328361,1.6
,Maine,23,2011,2011,Other opioids,T40.2,40,1328188,3
,Maine,23,2011,2011,Methadone,T40.3,32,1328188,2.4
,Maine,23,2011,2011,Other synthetic narcotics,T40.4,19,1328188,Unreliable
,Maine,23,2012,2012,Other opioids,T40.2,61,1329192,4.6
,Maine,23,2012,2012,Methadone,T40.3,25,1329192,1.9
,Maine,23,2012,2012,Other synthetic narcotics,T40.4,15,1329192,Unreliable
,Maine,23,2013,2013,Other opioids,T40.2,64,1328302,4.8
,Maine,23,2013,2013,Methadone,T40.3,34,1328302,2.6
,Maine,23,2013,2013,Other synthetic narcotics,T40.4,23,1328302,1.7
,Maine,23,2014,2014,Other opioids,T40.2,80,1330089,6
,Maine,23,2014,2014,Methadone,T40.3,29,1330089,2.2
,Maine,23,2014,2014,Other synthetic narcotics,T40.4,62,1330089,4.7
,Maine,23,2015,2015,Other opioids,T40.2,102,1329328,7.7
,Maine,23,2015,2015,Methadone,T40.3,36,1329328,2.7
,Maine,23,2015,2015,Other synthetic narcotics,T40.4,116,1329328,8.7
,Maine,23,2016,2016,Other opioids,T40.2,132,1331479,9.9
,Maine,23,2016,2016,Methadone,T40.3,37,1331479,2.8
,Maine,23,2016,2016,Other synthetic narcotics,T40.4,199,1331479,14.9
,Maine,23,2017,2017,Other opioids,T40.2,75,1335907,5.6
,Maine,23,2017,2017,Methadone,T40.3,30,1335907,2.2
,Maine,23,2017,2017,Other synthetic narcotics,T40.4,278,1335907,20.8
,Maine,23,2018,2018,Other opioids,T40.2,56,1338404,4.2
,Maine,23,2018,2018,Methadone,T40.3,18,1338404,Unreliable
,Maine,23,2018,2018,Other synthetic narcotics,T40.4,229,1338404,17.1
,Maine,23,2019,2019,Other opioids,T40.2,50,1344212,3.7
,Maine,23,2019,2019,Methadone,T40.3,25,1344212,1.9
,Maine,23,2019,2019,Other synthetic narcotics,T40.4,283,1344212,21.1
,Maine,23,2020,2020,Other opioids,T40.2,71,1350141,5.3
,Maine,23,2020,2020,Methadone,T40.3,26,1350141,1.9
,Maine,23,2020,2020,Other synthetic narcotics,T40.4,365,1350141,27
,Maryland,24,1999,1999,Other opioids,T40.2,Suppressed,5254509,Suppressed
,Maryland,24,1999,1999,Methadone,T40.3,Suppressed,5254509,Suppressed
,Maryland,24,1999,1999,Other synthetic narcotics,T40.4,Suppressed,5254509,Suppressed
,Maryland,24,2000,2000,Other opioids,T40.2,20,5296486,0.4
,Maryland,24,2000,2000,Methadone,T40.3,18,5296486,Unreliable
,Maryland,24,2000,2000,Other synthetic narcotics,T40.4,Suppressed,5296486,Suppressed
,Maryland,24,2001,2001,Other opioids,T40.2,22,5374691,0.4
,Maryland,24,2001,2001,Methadone,T40.3,20,5374691,0.4
,Maryland,24,2001,2001,Other synthetic narcotics,T40.4,Suppressed,5374691,Suppressed
,Maryland,24,2002,2002,Other opioids,T40.2,25,5440389,0.5
,Maryland,24,2002,2002,Methadone,T40.3,24,5440389,0.4
,Maryland,24,2002,2002,Other synthetic narcotics,T40.4,Suppressed,5440389,Suppressed
,Maryland,24,2003,2003,Other opioids,T40.2,26,5496269,0.5
,Maryland,24,2003,2003,Methadone,T40.3,40,5496269,0.7
,Maryland,24,2003,2003,Other synthetic narcotics,T40.4,11,5496269,Unreliable
,Maryland,24,2004,2004,Other opioids,T40.2,76,5546935,1.4
,Maryland,24,2004,2004,Methadone,T40.3,96,5546935,1.7
,Maryland,24,2004,2004,Other synthetic narcotics,T40.4,16,5546935,Unreliable
,Maryland,24,2005,2005,Other opioids,T40.2,90,5592379,1.6
,Maryland,24,2005,2005,Methadone,T40.3,145,5592379,2.6
,Maryland,24,2005,2005,Other synthetic narcotics,T40.4,21,5592379,0.4
,Maryland,24,2006,2006,Other opioids,T40.2,109,5627367,1.9
,Maryland,24,2006,2006,Methadone,T40.3,178,5627367,3.2
,Maryland,24,2006,2006,Other synthetic narcotics,T40.4,53,5627367,0.9
,Maryland,24,2007,2007,Other opioids,T40.2,132,5653408,2.3
,Maryland,24,2007,2007,Methadone,T40.3,201,5653408,3.6
,Maryland,24,2007,2007,Other synthetic narcotics,T40.4,35,5653408,0.6
,Maryland,24,2008,2008,Other opioids,T40.2,173,5684965,3
,Maryland,24,2008,2008,Methadone,T40.3,154,5684965,2.7
,Maryland,24,2008,2008,Other synthetic narcotics,T40.4,35,5684965,0.6
,Maryland,24,2009,2009,Other opioids,T40.2,192,5730388,3.4
,Maryland,24,2009,2009,Methadone,T40.3,136,5730388,2.4
,Maryland,24,2009,2009,Other synthetic narcotics,T40.4,52,5730388,0.9
,Maryland,24,2010,2010,Other opioids,T40.2,205,5773552,3.6
,Maryland,24,2010,2010,Methadone,T40.3,172,5773552,3
,Maryland,24,2010,2010,Other synthetic narcotics,T40.4,51,5773552,0.9
,Maryland,24,2011,2011,Other opioids,T40.2,238,5828289,4.1
,Maryland,24,2011,2011,Methadone,T40.3,167,5828289,2.9
,Maryland,24,2011,2011,Other synthetic narcotics,T40.4,56,5828289,1
,Maryland,24,2012,2012,Other opioids,T40.2,258,5884563,4.4
,Maryland,24,2012,2012,Methadone,T40.3,170,5884563,2.9
,Maryland,24,2012,2012,Other synthetic narcotics,T40.4,52,5884563,0.9
,Maryland,24,2013,2013,Other opioids,T40.2,304,5928814,5.1
,Maryland,24,2013,2013,Methadone,T40.3,138,5928814,2.3
,Maryland,24,2013,2013,Other synthetic narcotics,T40.4,93,5928814,1.6
,Maryland,24,2014,2014,Other opioids,T40.2,388,5976407,6.5
,Maryland,24,2014,2014,Methadone,T40.3,153,5976407,2.6
,Maryland,24,2014,2014,Other synthetic narcotics,T40.4,230,5976407,3.8
,Maryland,24,2015,2015,Other opioids,T40.2,398,6006401,6.6
,Maryland,24,2015,2015,Methadone,T40.3,182,6006401,3
,Maryland,24,2015,2015,Other synthetic narcotics,T40.4,357,6006401,5.9
,Maryland,24,2016,2016,Other opioids,T40.2,666,6016447,11.1
,Maryland,24,2016,2016,Methadone,T40.3,197,6016447,3.3
,Maryland,24,2016,2016,Other synthetic narcotics,T40.4,1091,6016447,18.1
,Maryland,24,2017,2017,Other opioids,T40.2,524,6052177,8.7
,Maryland,24,2017,2017,Methadone,T40.3,241,6052177,4
,Maryland,24,2017,2017,Other synthetic narcotics,T40.4,1542,6052177,25.5
,Maryland,24,2018,2018,Other opioids,T40.2,425,6042718,7
,Maryland,24,2018,2018,Methadone,T40.3,187,6042718,3.1
,Maryland,24,2018,2018,Other synthetic narcotics,T40.4,1825,6042718,30.2
,Maryland,24,2019,2019,Other opioids,T40.2,432,6045680,7.1
,Maryland,24,2019,2019,Methadone,T40.3,186,6045680,3.1
,Maryland,24,2019,2019,Other synthetic narcotics,T40.4,1917,6045680,31.7
,Maryland,24,2020,2020,Other opioids,T40.2,369,6055802,6.1
,Maryland,24,2020,2020,Methadone,T40.3,255,6055802,4.2
,Maryland,24,2020,2020,Other synthetic narcotics,T40.4,2326,6055802,38.4
,Massachusetts,25,1999,1999,Other opioids,T40.2,30,6317345,0.5
,Massachusetts,25,1999,1999,Methadone,T40.3,10,6317345,Unreliable
,Massachusetts,25,1999,1999,Other synthetic narcotics,T40.4,10,6317345,Unreliable
,Massachusetts,25,2000,2000,Other opioids,T40.2,30,6349097,0.5
,Massachusetts,25,2000,2000,Methadone,T40.3,Suppressed,6349097,Suppressed
,Massachusetts,25,2000,2000,Other synthetic narcotics,T40.4,16,6349097,Unreliable
,Massachusetts,25,2001,2001,Other opioids,T40.2,69,6397634,1.1
,Massachusetts,25,2001,2001,Methadone,T40.3,23,6397634,0.4
,Massachusetts,25,2001,2001,Other synthetic narcotics,T40.4,11,6397634,Unreliable
,Massachusetts,25,2002,2002,Other opioids,T40.2,75,6417206,1.2
,Massachusetts,25,2002,2002,Methadone,T40.3,24,6417206,0.4
,Massachusetts,25,2002,2002,Other synthetic narcotics,T40.4,21,6417206,0.3
,Massachusetts,25,2003,2003,Other opioids,T40.2,88,6422565,1.4
,Massachusetts,25,2003,2003,Methadone,T40.3,36,6422565,0.6
,Massachusetts,25,2003,2003,Other synthetic narcotics,T40.4,26,6422565,0.4
,Massachusetts,25,2004,2004,Other opioids,T40.2,65,6412281,1
,Massachusetts,25,2004,2004,Methadone,T40.3,58,6412281,0.9
,Massachusetts,25,2004,2004,Other synthetic narcotics,T40.4,34,6412281,0.5
,Massachusetts,25,2005,2005,Other opioids,T40.2,90,6403290,1.4
,Massachusetts,25,2005,2005,Methadone,T40.3,93,6403290,1.5
,Massachusetts,25,2005,2005,Other synthetic narcotics,T40.4,38,6403290,0.6
,Massachusetts,25,2006,2006,Other opioids,T40.2,153,6410084,2.4
,Massachusetts,25,2006,2006,Methadone,T40.3,148,6410084,2.3
,Massachusetts,25,2006,2006,Other synthetic narcotics,T40.4,88,6410084,1.4
,Massachusetts,25,2007,2007,Other opioids,T40.2,170,6431559,2.6
,Massachusetts,25,2007,2007,Methadone,T40.3,125,6431559,1.9
,Massachusetts,25,2007,2007,Other synthetic narcotics,T40.4,74,6431559,1.2
,Massachusetts,25,2008,2008,Other opioids,T40.2,141,6468967,2.2
,Massachusetts,25,2008,2008,Methadone,T40.3,80,6468967,1.2
,Massachusetts,25,2008,2008,Other synthetic narcotics,T40.4,54,6468967,0.8
,Massachusetts,25,2009,2009,Other opioids,T40.2,153,6517613,2.3
,Massachusetts,25,2009,2009,Methadone,T40.3,116,6517613,1.8
,Massachusetts,25,2009,2009,Other synthetic narcotics,T40.4,63,6517613,1
,Massachusetts,25,2010,2010,Other opioids,T40.2,170,6547629,2.6
,Massachusetts,25,2010,2010,Methadone,T40.3,83,6547629,1.3
,Massachusetts,25,2010,2010,Other synthetic narcotics,T40.4,68,6547629,1
,Massachusetts,25,2011,2011,Other opioids,T40.2,168,6587536,2.6
,Massachusetts,25,2011,2011,Methadone,T40.3,68,6587536,1
,Massachusetts,25,2011,2011,Other synthetic narcotics,T40.4,64,6587536,1
,Massachusetts,25,2012,2012,Other opioids,T40.2,171,6646144,2.6
,Massachusetts,25,2012,2012,Methadone,T40.3,86,6646144,1.3
,Massachusetts,25,2012,2012,Other synthetic narcotics,T40.4,67,6646144,1
,Massachusetts,25,2013,2013,Other opioids,T40.2,179,6692824,2.7
,Massachusetts,25,2013,2013,Methadone,T40.3,94,6692824,1.4
,Massachusetts,25,2013,2013,Other synthetic narcotics,T40.4,98,6692824,1.5
,Massachusetts,25,2014,2014,Other opioids,T40.2,178,6745408,2.6
,Massachusetts,25,2014,2014,Methadone,T40.3,88,6745408,1.3
,Massachusetts,25,2014,2014,Other synthetic narcotics,T40.4,453,6745408,6.7
,Massachusetts,25,2015,2015,Other opioids,T40.2,225,6794422,3.3
,Massachusetts,25,2015,2015,Methadone,T40.3,82,6794422,1.2
,Massachusetts,25,2015,2015,Other synthetic narcotics,T40.4,949,6794422,14
,Massachusetts,25,2016,2016,Other opioids,T40.2,267,6811779,3.9
,Massachusetts,25,2016,2016,Methadone,T40.3,95,6811779,1.4
,Massachusetts,25,2016,2016,Other synthetic narcotics,T40.4,1550,6811779,22.8
,Massachusetts,25,2017,2017,Other opioids,T40.2,254,6859819,3.7
,Massachusetts,25,2017,2017,Methadone,T40.3,79,6859819,1.2
,Massachusetts,25,2017,2017,Other synthetic narcotics,T40.4,1649,6859819,24
,Massachusetts,25,2018,2018,Other opioids,T40.2,253,6902149,3.7
,Massachusetts,25,2018,2018,Methadone,T40.3,88,6902149,1.3
,Massachusetts,25,2018,2018,Other synthetic narcotics,T40.4,1806,6902149,26.2
,Massachusetts,25,2019,2019,Other opioids,T40.2,228,6892503,3.3
,Massachusetts,25,2019,2019,Methadone,T40.3,66,6892503,1
,Massachusetts,25,2019,2019,Other synthetic narcotics,T40.4,1861,6892503,27
,Massachusetts,25,2020,2020,Other opioids,T40.2,267,6893574,3.9
,Massachusetts,25,2020,2020,Methadone,T40.3,110,6893574,1.6
,Massachusetts,25,2020,2020,Other synthetic narcotics,T40.4,1943,6893574,28.2
,Michigan,26,1999,1999,Other opioids,T40.2,35,9897116,0.4
,Michigan,26,1999,1999,Methadone,T40.3,12,9897116,Unreliable
,Michigan,26,1999,1999,Other synthetic narcotics,T40.4,20,9897116,0.2
,Michigan,26,2000,2000,Other opioids,T40.2,45,9938444,0.5
,Michigan,26,2000,2000,Methadone,T40.3,14,9938444,Unreliable
,Michigan,26,2000,2000,Other synthetic narcotics,T40.4,17,9938444,Unreliable
,Michigan,26,2001,2001,Other opioids,T40.2,62,9991120,0.6
,Michigan,26,2001,2001,Methadone,T40.3,15,9991120,Unreliable
,Michigan,26,2001,2001,Other synthetic narcotics,T40.4,17,9991120,Unreliable
,Michigan,26,2002,2002,Other opioids,T40.2,83,10015710,0.8
,Michigan,26,2002,2002,Methadone,T40.3,43,10015710,0.4
,Michigan,26,2002,2002,Other synthetic narcotics,T40.4,41,10015710,0.4
,Michigan,26,2003,2003,Other opioids,T40.2,80,10041152,0.8
,Michigan,26,2003,2003,Methadone,T40.3,50,10041152,0.5
,Michigan,26,2003,2003,Other synthetic narcotics,T40.4,34,10041152,0.3
,Michigan,26,2004,2004,Other opioids,T40.2,104,10055315,1
,Michigan,26,2004,2004,Methadone,T40.3,97,10055315,1
,Michigan,26,2004,2004,Other synthetic narcotics,T40.4,48,10055315,0.5
,Michigan,26,2005,2005,Other opioids,T40.2,151,10051137,1.5
,Michigan,26,2005,2005,Methadone,T40.3,126,10051137,1.3
,Michigan,26,2005,2005,Other synthetic narcotics,T40.4,88,10051137,0.9
,Michigan,26,2006,2006,Other opioids,T40.2,169,10036081,1.7
,Michigan,26,2006,2006,Methadone,T40.3,148,10036081,1.5
,Michigan,26,2006,2006,Other synthetic narcotics,T40.4,199,10036081,2
,Michigan,26,2007,2007,Other opioids,T40.2,182,10001284,1.8
,Michigan,26,2007,2007,Methadone,T40.3,153,10001284,1.5
,Michigan,26,2007,2007,Other synthetic narcotics,T40.4,71,10001284,0.7
,Michigan,26,2008,2008,Other opioids,T40.2,222,9946889,2.2
,Michigan,26,2008,2008,Methadone,T40.3,150,9946889,1.5
,Michigan,26,2008,2008,Other synthetic narcotics,T40.4,73,9946889,0.7
,Michigan,26,2009,2009,Other opioids,T40.2,212,9901591,2.1
,Michigan,26,2009,2009,Methadone,T40.3,179,9901591,1.8
,Michigan,26,2009,2009,Other synthetic narcotics,T40.4,93,9901591,0.9
,Michigan,26,2010,2010,Other opioids,T40.2,244,9883640,2.5
,Michigan,26,2010,2010,Methadone,T40.3,158,9883640,1.6
,Michigan,26,2010,2010,Other synthetic narcotics,T40.4,85,9883640,0.9
,Michigan,26,2011,2011,Other opioids,T40.2,221,9876187,2.2
,Michigan,26,2011,2011,Methadone,T40.3,147,9876187,1.5
,Michigan,26,2011,2011,Other synthetic narcotics,T40.4,89,9876187,0.9
,Michigan,26,2012,2012,Other opioids,T40.2,274,9883360,2.8
,Michigan,26,2012,2012,Methadone,T40.3,130,9883360,1.3
,Michigan,26,2012,2012,Other synthetic narcotics,T40.4,72,9883360,0.7
,Michigan,26,2013,2013,Other opioids,T40.2,283,9895622,2.9
,Michigan,26,2013,2013,Methadone,T40.3,163,9895622,1.6
,Michigan,26,2013,2013,Other synthetic narcotics,T40.4,86,9895622,0.9
,Michigan,26,2014,2014,Other opioids,T40.2,328,9909877,3.3
,Michigan,26,2014,2014,Methadone,T40.3,146,9909877,1.5
,Michigan,26,2014,2014,Other synthetic narcotics,T40.4,178,9909877,1.8
,Michigan,26,2015,2015,Other opioids,T40.2,380,9922576,3.8
,Michigan,26,2015,2015,Methadone,T40.3,171,9922576,1.7
,Michigan,26,2015,2015,Other synthetic narcotics,T40.4,457,9922576,4.6
,Michigan,26,2016,2016,Other opioids,T40.2,560,9928300,5.6
,Michigan,26,2016,2016,Methadone,T40.3,149,9928300,1.5
,Michigan,26,2016,2016,Other synthetic narcotics,T40.4,921,9928300,9.3
,Michigan,26,2017,2017,Other opioids,T40.2,510,9962311,5.1
,Michigan,26,2017,2017,Methadone,T40.3,148,9962311,1.5
,Michigan,26,2017,2017,Other synthetic narcotics,T40.4,1368,9962311,13.7
,Michigan,26,2018,2018,Other opioids,T40.2,442,9995915,4.4
,Michigan,26,2018,2018,Methadone,T40.3,134,9995915,1.3
,Michigan,26,2018,2018,Other synthetic narcotics,T40.4,1531,9995915,15.3
,Michigan,26,2019,2019,Other opioids,T40.2,361,9986857,3.6
,Michigan,26,2019,2019,Methadone,T40.3,108,9986857,1.1
,Michigan,26,2019,2019,Other synthetic narcotics,T40.4,1458,9986857,14.6
,Michigan,26,2020,2020,Other opioids,T40.2,386,9966555,3.9
,Michigan,26,2020,2020,Methadone,T40.3,123,9966555,1.2
,Michigan,26,2020,2020,Other synthetic narcotics,T40.4,1926,9966555,19.3
,Minnesota,27,1999,1999,Other opioids,T40.2,20,4873481,0.4
,Minnesota,27,1999,1999,Methadone,T40.3,11,4873481,Unreliable
,Minnesota,27,1999,1999,Other synthetic narcotics,T40.4,Suppressed,4873481,Suppressed
,Minnesota,27,2000,2000,Other opioids,T40.2,14,4919479,Unreliable
,Minnesota,27,2000,2000,Methadone,T40.3,Suppressed,4919479,Suppressed
,Minnesota,27,2000,2000,Other synthetic narcotics,T40.4,Suppressed,4919479,Suppressed
,Minnesota,27,2001,2001,Other opioids,T40.2,41,4982796,0.8
,Minnesota,27,2001,2001,Methadone,T40.3,12,4982796,Unreliable
,Minnesota,27,2001,2001,Other synthetic narcotics,T40.4,12,4982796,Unreliable
,Minnesota,27,2002,2002,Other opioids,T40.2,41,5018935,0.8
,Minnesota,27,2002,2002,Methadone,T40.3,16,5018935,Unreliable
,Minnesota,27,2002,2002,Other synthetic narcotics,T40.4,Suppressed,5018935,Suppressed
,Minnesota,27,2003,2003,Other opioids,T40.2,40,5053572,0.8
,Minnesota,27,2003,2003,Methadone,T40.3,25,5053572,0.5
,Minnesota,27,2003,2003,Other synthetic narcotics,T40.4,16,5053572,Unreliable
,Minnesota,27,2004,2004,Other opioids,T40.2,64,5087713,1.3
,Minnesota,27,2004,2004,Methadone,T40.3,33,5087713,0.6
,Minnesota,27,2004,2004,Other synthetic narcotics,T40.4,17,5087713,Unreliable
,Minnesota,27,2005,2005,Other opioids,T40.2,62,5119598,1.2
,Minnesota,27,2005,2005,Methadone,T40.3,35,5119598,0.7
,Minnesota,27,2005,2005,Other synthetic narcotics,T40.4,19,5119598,Unreliable
,Minnesota,27,2006,2006,Other opioids,T40.2,55,5163555,1.1
,Minnesota,27,2006,2006,Methadone,T40.3,53,5163555,1
,Minnesota,27,2006,2006,Other synthetic narcotics,T40.4,28,5163555,0.5
,Minnesota,27,2007,2007,Other opioids,T40.2,81,5207203,1.6
,Minnesota,27,2007,2007,Methadone,T40.3,55,5207203,1.1
,Minnesota,27,2007,2007,Other synthetic narcotics,T40.4,25,5207203,0.5
,Minnesota,27,2008,2008,Other opioids,T40.2,90,5247018,1.7
,Minnesota,27,2008,2008,Methadone,T40.3,60,5247018,1.1
,Minnesota,27,2008,2008,Other synthetic narcotics,T40.4,32,5247018,0.6
,Minnesota,27,2009,2009,Other opioids,T40.2,110,5281203,2.1
,Minnesota,27,2009,2009,Methadone,T40.3,78,5281203,1.5
,Minnesota,27,2009,2009,Other synthetic narcotics,T40.4,39,5281203,0.7
,Minnesota,27,2010,2010,Other opioids,T40.2,100,5303925,1.9
,Minnesota,27,2010,2010,Methadone,T40.3,62,5303925,1.2
,Minnesota,27,2010,2010,Other synthetic narcotics,T40.4,37,5303925,0.7
,Minnesota,27,2011,2011,Other opioids,T40.2,100,5344861,1.9
,Minnesota,27,2011,2011,Methadone,T40.3,58,5344861,1.1
,Minnesota,27,2011,2011,Other synthetic narcotics,T40.4,31,5344861,0.6
,Minnesota,27,2012,2012,Other opioids,T40.2,108,5379139,2
,Minnesota,27,2012,2012,Methadone,T40.3,67,5379139,1.2
,Minnesota,27,2012,2012,Other synthetic narcotics,T40.4,40,5379139,0.7
,Minnesota,27,2013,2013,Other opioids,T40.2,111,5420380,2
,Minnesota,27,2013,2013,Methadone,T40.3,76,5420380,1.4
,Minnesota,27,2013,2013,Other synthetic narcotics,T40.4,33,5420380,0.6
,Minnesota,27,2014,2014,Other opioids,T40.2,102,5457173,1.9
