State,Year,Multiple Cause of death,Deaths,Population,Crude Rate
Rhode Island,2016,Other synthetic narcotics,182,1056426,17.2
Rhode Island,2017,Other opioids,74,1059639,7
Rhode Island,2017,Methadone,30,1059639,2.8
Rhode Island,2017,Other synthetic narcotics,201,1059639,19
Rhode Island,2018,Other opioids,58,1057315,5.5
Rhode Island,2018,Methadone,33,1057315,3.1
Rhode Island,2018,Other synthetic narcotics,213,1057315,20.1
Rhode Island,2019,Other opioids,42,1059361,4
Rhode Island,2019,Methadone,22,1059361,2.1
Rhode Island,2019,Other synthetic narcotics,203,1059361,19.2
Rhode Island,2020,Other opioids,42,1057125,4
Rhode Island,2020,Methadone,50,1057125,4.7
Rhode Island,2020,Other synthetic narcotics,292,1057125,27.6
South Carolina,1999,Other opioids,23,3974682,0.6
South Carolina,1999,Methadone,14,3974682,Unreliable
South Carolina,1999,Other synthetic narcotics,Suppressed,3974682,Suppressed
South Carolina,2000,Other opioids,41,4012012,1
South Carolina,2000,Methadone,13,4012012,Unreliable
South Carolina,2000,Other synthetic narcotics,19,4012012,Unreliable
South Carolina,2001,Other opioids,55,4064995,1.4
South Carolina,2001,Methadone,15,4064995,Unreliable
South Carolina,2001,Other synthetic narcotics,Suppressed,4064995,Suppressed
South Carolina,2002,Other opioids,37,4107795,0.9
South Carolina,2002,Methadone,11,4107795,Unreliable
South Carolina,2002,Other synthetic narcotics,22,4107795,0.5
South Carolina,2003,Other opioids,54,4150297,1.3
South Carolina,2003,Methadone,20,4150297,0.5
South Carolina,2003,Other synthetic narcotics,19,4150297,Unreliable
South Carolina,2004,Other opioids,59,4210921,1.4
South Carolina,2004,Methadone,40,4210921,0.9
South Carolina,2004,Other synthetic narcotics,32,4210921,0.8
South Carolina,2005,Other opioids,59,4270150,1.4
South Carolina,2005,Methadone,59,4270150,1.4
South Carolina,2005,Other synthetic narcotics,30,4270150,0.7
South Carolina,2006,Other opioids,115,4357847,2.6
South Carolina,2006,Methadone,69,4357847,1.6
South Carolina,2006,Other synthetic narcotics,41,4357847,0.9
South Carolina,2007,Other opioids,112,4444110,2.5
South Carolina,2007,Methadone,59,4444110,1.3
South Carolina,2007,Other synthetic narcotics,35,4444110,0.8
South Carolina,2008,Other opioids,120,4528996,2.6
South Carolina,2008,Methadone,58,4528996,1.3
South Carolina,2008,Other synthetic narcotics,41,4528996,0.9
South Carolina,2009,Other opioids,126,4589872,2.7
South Carolina,2009,Methadone,58,4589872,1.3
South Carolina,2009,Other synthetic narcotics,56,4589872,1.2
South Carolina,2010,Other opioids,146,4625364,3.2
South Carolina,2010,Methadone,73,4625364,1.6
South Carolina,2010,Other synthetic narcotics,58,4625364,1.3
South Carolina,2011,Other opioids,144,4679230,3.1
South Carolina,2011,Methadone,61,4679230,1.3
South Carolina,2011,Other synthetic narcotics,47,4679230,1
South Carolina,2012,Other opioids,148,4723723,3.1
South Carolina,2012,Methadone,37,4723723,0.8
South Carolina,2012,Other synthetic narcotics,46,4723723,1
South Carolina,2013,Other opioids,144,4774839,3
South Carolina,2013,Methadone,50,4774839,1
South Carolina,2013,Other synthetic narcotics,50,4774839,1
South Carolina,2014,Other opioids,319,4832482,6.6
South Carolina,2014,Methadone,77,4832482,1.6
South Carolina,2014,Other synthetic narcotics,110,4832482,2.3
South Carolina,2015,Other opioids,322,4896146,6.6
South Carolina,2015,Methadone,57,4896146,1.2
South Carolina,2015,Other synthetic narcotics,161,4896146,3.3
South Carolina,2016,Other opioids,342,4961119,6.9
South Carolina,2016,Methadone,56,4961119,1.1
South Carolina,2016,Other synthetic narcotics,237,4961119,4.8
South Carolina,2017,Other opioids,312,5024369,6.2
South Carolina,2017,Methadone,45,5024369,0.9
South Carolina,2017,Other synthetic narcotics,404,5024369,8
South Carolina,2018,Other opioids,330,5084127,6.5
South Carolina,2018,Methadone,58,5084127,1.1
South Carolina,2018,Other synthetic narcotics,510,5084127,10
South Carolina,2019,Other opioids,331,5148714,6.4
South Carolina,2019,Methadone,28,5148714,0.5
South Carolina,2019,Other synthetic narcotics,568,5148714,11
South Carolina,2020,Other opioids,400,5218040,7.7
South Carolina,2020,Methadone,44,5218040,0.8
South Carolina,2020,Other synthetic narcotics,1149,5218040,22
South Dakota,1999,Other opioids,Suppressed,750412,Suppressed
South Dakota,1999,Methadone,Suppressed,750412,Suppressed
South Dakota,1999,Other synthetic narcotics,Suppressed,750412,Suppressed
South Dakota,2000,Other opioids,Suppressed,754844,Suppressed
South Dakota,2000,Methadone,Suppressed,754844,Suppressed
South Dakota,2000,Other synthetic narcotics,Suppressed,754844,Suppressed
South Dakota,2001,Other opioids,Suppressed,757972,Suppressed
South Dakota,2001,Methadone,Suppressed,757972,Suppressed
South Dakota,2001,Other synthetic narcotics,Suppressed,757972,Suppressed
South Dakota,2002,Other opioids,Suppressed,760020,Suppressed
South Dakota,2002,Methadone,Suppressed,760020,Suppressed
South Dakota,2002,Other synthetic narcotics,Suppressed,760020,Suppressed
South Dakota,2003,Other opioids,Suppressed,763729,Suppressed
South Dakota,2003,Methadone,Suppressed,763729,Suppressed
South Dakota,2003,Other synthetic narcotics,Suppressed,763729,Suppressed
South Dakota,2004,Other opioids,Suppressed,770396,Suppressed
South Dakota,2004,Methadone,Suppressed,770396,Suppressed
South Dakota,2004,Other synthetic narcotics,Suppressed,770396,Suppressed
South Dakota,2005,Other opioids,14,775493,Unreliable
South Dakota,2005,Methadone,Suppressed,775493,Suppressed
South Dakota,2005,Other synthetic narcotics,Suppressed,775493,Suppressed
South Dakota,2006,Other opioids,18,783033,Unreliable
South Dakota,2006,Methadone,Suppressed,783033,Suppressed
South Dakota,2006,Other synthetic narcotics,Suppressed,783033,Suppressed
South Dakota,2007,Other opioids,11,791623,Unreliable
South Dakota,2007,Methadone,Suppressed,791623,Suppressed
South Dakota,2007,Other synthetic narcotics,Suppressed,791623,Suppressed
South Dakota,2008,Other opioids,15,799124,Unreliable
South Dakota,2008,Methadone,Suppressed,799124,Suppressed
South Dakota,2008,Other synthetic narcotics,Suppressed,799124,Suppressed
South Dakota,2009,Other opioids,19,807067,Unreliable
South Dakota,2009,Methadone,Suppressed,807067,Suppressed
South Dakota,2009,Other synthetic narcotics,12,807067,Unreliable
South Dakota,2010,Other opioids,20,814180,2.5
South Dakota,2010,Methadone,Suppressed,814180,Suppressed
South Dakota,2010,Other synthetic narcotics,Suppressed,814180,Suppressed
South Dakota,2011,Other opioids,21,824082,2.5
South Dakota,2011,Methadone,Suppressed,824082,Suppressed
South Dakota,2011,Other synthetic narcotics,Suppressed,824082,Suppressed
South Dakota,2012,Other opioids,17,833354,Unreliable
South Dakota,2012,Methadone,Suppressed,833354,Suppressed
South Dakota,2012,Other synthetic narcotics,Suppressed,833354,Suppressed
South Dakota,2013,Other opioids,27,844877,3.2
South Dakota,2013,Methadone,Suppressed,844877,Suppressed
South Dakota,2013,Other synthetic narcotics,Suppressed,844877,Suppressed
South Dakota,2014,Other opioids,20,853175,2.3
South Dakota,2014,Methadone,Suppressed,853175,Suppressed
South Dakota,2014,Other synthetic narcotics,Suppressed,853175,Suppressed
South Dakota,2015,Other opioids,10,858469,Unreliable
South Dakota,2015,Methadone,Suppressed,858469,Suppressed
South Dakota,2015,Other synthetic narcotics,Suppressed,858469,Suppressed
South Dakota,2016,Other opioids,25,865454,2.9
South Dakota,2016,Methadone,Suppressed,865454,Suppressed
South Dakota,2016,Other synthetic narcotics,10,865454,Unreliable
South Dakota,2017,Other opioids,14,869666,Unreliable
South Dakota,2017,Methadone,Suppressed,869666,Suppressed
South Dakota,2017,Other synthetic narcotics,14,869666,Unreliable
South Dakota,2018,Other opioids,Suppressed,882235,Suppressed
South Dakota,2018,Methadone,Suppressed,882235,Suppressed
South Dakota,2018,Other synthetic narcotics,13,882235,Unreliable
South Dakota,2019,Other opioids,15,884659,Unreliable
South Dakota,2019,Methadone,Suppressed,884659,Suppressed
South Dakota,2019,Other synthetic narcotics,24,884659,2.7
South Dakota,2020,Other opioids,15,892717,Unreliable
South Dakota,2020,Methadone,Suppressed,892717,Suppressed
South Dakota,2020,Other synthetic narcotics,34,892717,3.8
Tennessee,1999,Other opioids,44,5638706,0.8
Tennessee,1999,Methadone,12,5638706,Unreliable
Tennessee,1999,Other synthetic narcotics,17,5638706,Unreliable
Tennessee,2000,Other opioids,55,5689283,1
Tennessee,2000,Methadone,15,5689283,Unreliable
Tennessee,2000,Other synthetic narcotics,16,5689283,Unreliable
Tennessee,2001,Other opioids,86,5750789,1.5
Tennessee,2001,Methadone,19,5750789,Unreliable
Tennessee,2001,Other synthetic narcotics,10,5750789,Unreliable
Tennessee,2002,Other opioids,80,5795918,1.4
Tennessee,2002,Methadone,44,5795918,0.8
Tennessee,2002,Other synthetic narcotics,21,5795918,0.4
Tennessee,2003,Other opioids,142,5847812,2.4
Tennessee,2003,Methadone,78,5847812,1.3
Tennessee,2003,Other synthetic narcotics,64,5847812,1.1
Tennessee,2004,Other opioids,184,5910809,3.1
Tennessee,2004,Methadone,110,5910809,1.9
Tennessee,2004,Other synthetic narcotics,74,5910809,1.3
Tennessee,2005,Other opioids,223,5991057,3.7
Tennessee,2005,Methadone,134,5991057,2.2
Tennessee,2005,Other synthetic narcotics,79,5991057,1.3
Tennessee,2006,Other opioids,221,6088766,3.6
Tennessee,2006,Methadone,183,6088766,3
Tennessee,2006,Other synthetic narcotics,64,6088766,1.1
Tennessee,2007,Other opioids,236,6175727,3.8
Tennessee,2007,Methadone,159,6175727,2.6
Tennessee,2007,Other synthetic narcotics,84,6175727,1.4
Tennessee,2008,Other opioids,266,6247411,4.3
Tennessee,2008,Methadone,118,6247411,1.9
Tennessee,2008,Other synthetic narcotics,98,6247411,1.6
Tennessee,2009,Other opioids,342,6306019,5.4
Tennessee,2009,Methadone,104,6306019,1.6
Tennessee,2009,Other synthetic narcotics,75,6306019,1.2
Tennessee,2010,Other opioids,422,6346105,6.6
Tennessee,2010,Methadone,127,6346105,2
Tennessee,2010,Other synthetic narcotics,72,6346105,1.1
Tennessee,2011,Other opioids,451,6403353,7
Tennessee,2011,Methadone,87,6403353,1.4
Tennessee,2011,Other synthetic narcotics,64,6403353,1
Tennessee,2012,Other opioids,491,6456243,7.6
Tennessee,2012,Methadone,104,6456243,1.6
Tennessee,2012,Other synthetic narcotics,77,6456243,1.2
Tennessee,2013,Other opioids,524,6495978,8.1
Tennessee,2013,Methadone,86,6495978,1.3
Tennessee,2013,Other synthetic narcotics,99,6495978,1.5
Tennessee,2014,Other opioids,554,6549352,8.5
Tennessee,2014,Methadone,71,6549352,1.1
Tennessee,2014,Other synthetic narcotics,132,6549352,2
Tennessee,2015,Other opioids,643,6600299,9.7
Tennessee,2015,Methadone,67,6600299,1
Tennessee,2015,Other synthetic narcotics,251,6600299,3.8
Tennessee,2016,Other opioids,679,6651194,10.2
Tennessee,2016,Methadone,83,6651194,1.2
Tennessee,2016,Other synthetic narcotics,395,6651194,5.9
Tennessee,2017,Other opioids,592,6715984,8.8
Tennessee,2017,Methadone,69,6715984,1
Tennessee,2017,Other synthetic narcotics,590,6715984,8.8
Tennessee,2018,Other opioids,500,6770010,7.4
Tennessee,2018,Methadone,67,6770010,1
Tennessee,2018,Other synthetic narcotics,827,6770010,12.2
Tennessee,2019,Other opioids,469,6829174,6.9
Tennessee,2019,Methadone,53,6829174,0.8
Tennessee,2019,Other synthetic narcotics,1152,6829174,16.9
Tennessee,2020,Other opioids,558,6886834,8.1
Tennessee,2020,Methadone,55,6886834,0.8
Tennessee,2020,Other synthetic narcotics,2104,6886834,30.6
Texas,1999,Other opioids,118,20558220,0.6
Texas,1999,Methadone,24,20558220,0.1
Texas,1999,Other synthetic narcotics,49,20558220,0.2
Texas,2000,Other opioids,151,20851820,0.7
Texas,2000,Methadone,50,20851820,0.2
Texas,2000,Other synthetic narcotics,46,20851820,0.2
Texas,2001,Other opioids,214,21319622,1
Texas,2001,Methadone,89,21319622,0.4
Texas,2001,Other synthetic narcotics,77,21319622,0.4
Texas,2002,Other opioids,307,21690325,1.4
Texas,2002,Methadone,136,21690325,0.6
Texas,2002,Other synthetic narcotics,117,21690325,0.5
Texas,2003,Other opioids,360,22030931,1.6
Texas,2003,Methadone,155,22030931,0.7
Texas,2003,Other synthetic narcotics,76,22030931,0.3
Texas,2004,Other opioids,359,22394023,1.6
Texas,2004,Methadone,160,22394023,0.7
Texas,2004,Other synthetic narcotics,94,22394023,0.4
Texas,2005,Other opioids,401,22778123,1.8
Texas,2005,Methadone,199,22778123,0.9
Texas,2005,Other synthetic narcotics,86,22778123,0.4
Texas,2006,Other opioids,564,23359580,2.4
Texas,2006,Methadone,223,23359580,1
Texas,2006,Other synthetic narcotics,111,23359580,0.5
Texas,2007,Other opioids,515,23831983,2.2
Texas,2007,Methadone,195,23831983,0.8
Texas,2007,Other synthetic narcotics,118,23831983,0.5
Texas,2008,Other opioids,440,24309039,1.8
Texas,2008,Methadone,173,24309039,0.7
Texas,2008,Other synthetic narcotics,86,24309039,0.4
Texas,2009,Other opioids,534,24801761,2.2
Texas,2009,Methadone,177,24801761,0.7
Texas,2009,Other synthetic narcotics,166,24801761,0.7
Texas,2010,Other opioids,540,25145561,2.1
Texas,2010,Methadone,180,25145561,0.7
Texas,2010,Other synthetic narcotics,156,25145561,0.6
Texas,2011,Other opioids,521,25674681,2
Texas,2011,Methadone,179,25674681,0.7
Texas,2011,Other synthetic narcotics,114,25674681,0.4
Texas,2012,Other opioids,480,26059203,1.8
Texas,2012,Methadone,142,26059203,0.5
Texas,2012,Other synthetic narcotics,121,26059203,0.5
Texas,2013,Other opioids,452,26448193,1.7
Texas,2013,Methadone,128,26448193,0.5
Texas,2013,Other synthetic narcotics,112,26448193,0.4
Texas,2014,Other opioids,471,26956958,1.7
Texas,2014,Methadone,116,26956958,0.4
Texas,2014,Other synthetic narcotics,157,26956958,0.6
Texas,2015,Other opioids,473,27469114,1.7
Texas,2015,Methadone,144,27469114,0.5
Texas,2015,Other synthetic narcotics,186,27469114,0.7
Texas,2016,Other opioids,501,27862596,1.8
Texas,2016,Methadone,139,27862596,0.5
Texas,2016,Other synthetic narcotics,250,27862596,0.9
Texas,2017,Other opioids,535,28304596,1.9
Texas,2017,Methadone,129,28304596,0.5
Texas,2017,Other synthetic narcotics,348,28304596,1.2
Texas,2018,Other opioids,459,28701845,1.6
Texas,2018,Methadone,111,28701845,0.4
Texas,2018,Other synthetic narcotics,358,28701845,1.2
Texas,2019,Other opioids,447,28995881,1.5
Texas,2019,Methadone,104,28995881,0.4
Texas,2019,Other synthetic narcotics,423,28995881,1.5
Texas,2020,Other opioids,539,29360759,1.8
Texas,2020,Methadone,116,29360759,0.4
Texas,2020,Other synthetic narcotics,1050,29360759,3.6
Utah,1999,Other opioids,95,2203482,4.3
Utah,1999,Methadone,20,2203482,0.9
Utah,1999,Other synthetic narcotics,Suppressed,2203482,Suppressed
Utah,2000,Other opioids,107,2233169,4.8
Utah,2000,Methadone,27,2233169,1.2
Utah,2000,Other synthetic narcotics,11,2233169,Unreliable
Utah,2001,Other opioids,98,2283715,4.3
Utah,2001,Methadone,39,2283715,1.7
Utah,2001,Other synthetic narcotics,Suppressed,2283715,Suppressed
Utah,2002,Other opioids,122,2324815,5.2
Utah,2002,Methadone,61,2324815,2.6
Utah,2002,Other synthetic narcotics,13,2324815,Unreliable
Utah,2003,Other opioids,157,2360137,6.7
Utah,2003,Methadone,80,2360137,3.4
Utah,2003,Other synthetic narcotics,23,2360137,1
Utah,2004,Other opioids,148,2401580,6.2
Utah,2004,Methadone,101,2401580,4.2
Utah,2004,Other synthetic narcotics,13,2401580,Unreliable
Utah,2005,Other opioids,181,2457719,7.4
Utah,2005,Methadone,112,2457719,4.6
Utah,2005,Other synthetic narcotics,38,2457719,1.5
Utah,2006,Other opioids,192,2525507,7.6
Utah,2006,Methadone,109,2525507,4.3
Utah,2006,Other synthetic narcotics,38,2525507,1.5
Utah,2007,Other opioids,238,2597746,9.2
Utah,2007,Methadone,87,2597746,3.3
Utah,2007,Other synthetic narcotics,33,2597746,1.3
Utah,2008,Other opioids,227,2663029,8.5
Utah,2008,Methadone,99,2663029,3.7
Utah,2008,Other synthetic narcotics,26,2663029,1
Utah,2009,Other opioids,254,2723421,9.3
Utah,2009,Methadone,66,2723421,2.4
Utah,2009,Other synthetic narcotics,59,2723421,2.2
Utah,2010,Other opioids,222,2763885,8
Utah,2010,Methadone,62,2763885,2.2
Utah,2010,Other synthetic narcotics,50,2763885,1.8
Utah,2011,Other opioids,280,2817222,9.9
Utah,2011,Methadone,75,2817222,2.7
Utah,2011,Other synthetic narcotics,56,2817222,2
Utah,2012,Other opioids,328,2855287,11.5
Utah,2012,Methadone,53,2855287,1.9
Utah,2012,Other synthetic narcotics,59,2855287,2.1
Utah,2013,Other opioids,358,2900872,12.3
Utah,2013,Methadone,59,2900872,2
Utah,2013,Other synthetic narcotics,58,2900872,2
Utah,2014,Other opioids,367,2942902,12.5
Utah,2014,Methadone,47,2942902,1.6
Utah,2014,Other synthetic narcotics,68,2942902,2.3
Utah,2015,Other opioids,357,2995919,11.9
Utah,2015,Methadone,45,2995919,1.5
Utah,2015,Other synthetic narcotics,62,2995919,2.1
Utah,2016,Other opioids,322,3051217,10.6
Utah,2016,Methadone,40,3051217,1.3
Utah,2016,Other synthetic narcotics,72,3051217,2.4
Utah,2017,Other opioids,290,3101833,9.3
Utah,2017,Methadone,46,3101833,1.5
Utah,2017,Other synthetic narcotics,92,3101833,3
Utah,2018,Other opioids,279,3161105,8.8
Utah,2018,Methadone,40,3161105,1.3
Utah,2018,Other synthetic narcotics,83,3161105,2.6
Utah,2019,Other opioids,257,3205958,8
Utah,2019,Methadone,29,3205958,0.9
Utah,2019,Other synthetic narcotics,94,3205958,2.9
Utah,2020,Other opioids,225,3249879,6.9
Utah,2020,Methadone,18,3249879,Unreliable
Utah,2020,Other synthetic narcotics,157,3249879,4.8
Vermont,1999,Other opioids,Suppressed,604683,Suppressed
Vermont,1999,Methadone,Suppressed,604683,Suppressed
Vermont,1999,Other synthetic narcotics,Suppressed,604683,Suppressed
Vermont,2000,Other opioids,15,608827,Unreliable
Vermont,2000,Methadone,Suppressed,608827,Suppressed
Vermont,2000,Other synthetic narcotics,Suppressed,608827,Suppressed
Vermont,2001,Other opioids,18,612223,Unreliable
Vermont,2001,Methadone,Suppressed,612223,Suppressed
Vermont,2001,Other synthetic narcotics,Suppressed,612223,Suppressed
Vermont,2002,Other opioids,19,615442,Unreliable
Vermont,2002,Methadone,Suppressed,615442,Suppressed
Vermont,2002,Other synthetic narcotics,Suppressed,615442,Suppressed
Vermont,2003,Other opioids,30,617858,4.9
Vermont,2003,Methadone,11,617858,Unreliable
Vermont,2003,Other synthetic narcotics,10,617858,Unreliable
Vermont,2004,Other opioids,24,619920,3.9
Vermont,2004,Methadone,Suppressed,619920,Suppressed
Vermont,2004,Other synthetic narcotics,11,619920,Unreliable
Vermont,2005,Other opioids,17,621215,Unreliable
Vermont,2005,Methadone,16,621215,Unreliable
Vermont,2005,Other synthetic narcotics,Suppressed,621215,Suppressed
Vermont,2006,Other opioids,24,622892,3.9
Vermont,2006,Methadone,27,622892,4.3
Vermont,2006,Other synthetic narcotics,15,622892,Unreliable
Vermont,2007,Other opioids,28,623481,4.5
Vermont,2007,Methadone,17,623481,Unreliable
Vermont,2007,Other synthetic narcotics,15,623481,Unreliable
Vermont,2008,Other opioids,32,624151,5.1
Vermont,2008,Methadone,17,624151,Unreliable
Vermont,2008,Other synthetic narcotics,14,624151,Unreliable
Vermont,2009,Other opioids,23,624817,3.7
Vermont,2009,Methadone,13,624817,Unreliable
Vermont,2009,Other synthetic narcotics,Suppressed,624817,Suppressed
Vermont,2010,Other opioids,27,625741,4.3
Vermont,2010,Methadone,Suppressed,625741,Suppressed
Vermont,2010,Other synthetic narcotics,Suppressed,625741,Suppressed
Vermont,2011,Other opioids,30,626431,4.8
Vermont,2011,Methadone,13,626431,Unreliable
Vermont,2011,Other synthetic narcotics,12,626431,Unreliable
Vermont,2012,Other opioids,27,626011,4.3
Vermont,2012,Methadone,17,626011,Unreliable
Vermont,2012,Other synthetic narcotics,Suppressed,626011,Suppressed
Vermont,2013,Other opioids,37,626630,5.9
Vermont,2013,Methadone,14,626630,Unreliable
Vermont,2013,Other synthetic narcotics,17,626630,Unreliable
Vermont,2014,Other opioids,21,626562,3.4
Vermont,2014,Methadone,Suppressed,626562,Suppressed
Vermont,2014,Other synthetic narcotics,21,626562,3.4
Vermont,2015,Other opioids,25,626042,4
Vermont,2015,Methadone,Suppressed,626042,Suppressed
Vermont,2015,Other synthetic narcotics,33,626042,5.3
Vermont,2016,Other opioids,23,624594,3.7
Vermont,2016,Methadone,13,624594,Unreliable
Vermont,2016,Other synthetic narcotics,53,624594,8.5
Vermont,2017,Other opioids,27,623657,4.3
Vermont,2017,Methadone,14,623657,Unreliable
Vermont,2017,Other synthetic narcotics,77,623657,12.3
Vermont,2018,Other opioids,20,626299,3.2
Vermont,2018,Methadone,Suppressed,626299,Suppressed
Vermont,2018,Other synthetic narcotics,106,626299,16.9
Vermont,2019,Other opioids,22,623989,3.5
Vermont,2019,Methadone,Suppressed,623989,Suppressed
Vermont,2019,Other synthetic narcotics,100,623989,16
Vermont,2020,Other opioids,29,623347,4.7
Vermont,2020,Methadone,14,623347,Unreliable
Vermont,2020,Other synthetic narcotics,137,623347,22
Virginia,1999,Other opioids,108,7000174,1.5
Virginia,1999,Methadone,20,7000174,0.3
Virginia,1999,Other synthetic narcotics,21,7000174,0.3
Virginia,2000,Other opioids,104,7078515,1.5
Virginia,2000,Methadone,37,7078515,0.5
Virginia,2000,Other synthetic narcotics,26,7078515,0.4
Virginia,2001,Other opioids,140,7198362,1.9
Virginia,2001,Methadone,74,7198362,1
Virginia,2001,Other synthetic narcotics,31,7198362,0.4
Virginia,2002,Other opioids,143,7286873,2
Virginia,2002,Methadone,90,7286873,1.2
Virginia,2002,Other synthetic narcotics,49,7286873,0.7
Virginia,2003,Other opioids,144,7366977,2
Virginia,2003,Methadone,112,7366977,1.5
Virginia,2003,Other synthetic narcotics,44,7366977,0.6
Virginia,2004,Other opioids,179,7475575,2.4
Virginia,2004,Methadone,114,7475575,1.5
Virginia,2004,Other synthetic narcotics,62,7475575,0.8
Virginia,2005,Other opioids,156,7577105,2.1
Virginia,2005,Methadone,121,7577105,1.6
Virginia,2005,Other synthetic narcotics,42,7577105,0.6
Virginia,2006,Other opioids,168,7673725,2.2
Virginia,2006,Methadone,113,7673725,1.5
Virginia,2006,Other synthetic narcotics,63,7673725,0.8
Virginia,2007,Other opioids,216,7751000,2.8
Virginia,2007,Methadone,142,7751000,1.8
Virginia,2007,Other synthetic narcotics,68,7751000,0.9
Virginia,2008,Other opioids,216,7833496,2.8
Virginia,2008,Methadone,139,7833496,1.8
Virginia,2008,Other synthetic narcotics,89,7833496,1.1
Virginia,2009,Other opioids,209,7925937,2.6
Virginia,2009,Methadone,126,7925937,1.6
Virginia,2009,Other synthetic narcotics,80,7925937,1
Virginia,2010,Other opioids,196,8001024,2.4
Virginia,2010,Methadone,108,8001024,1.3
Virginia,2010,Other synthetic narcotics,87,8001024,1.1
Virginia,2011,Other opioids,319,8096604,3.9
Virginia,2011,Methadone,156,8096604,1.9
Virginia,2011,Other synthetic narcotics,77,8096604,1
Virginia,2012,Other opioids,276,8185867,3.4
Virginia,2012,Methadone,104,8185867,1.3
Virginia,2012,Other synthetic narcotics,89,8185867,1.1
Virginia,2013,Other opioids,297,8260405,3.6
Virginia,2013,Methadone,96,8260405,1.2
Virginia,2013,Other synthetic narcotics,125,8260405,1.5
Virginia,2014,Other opioids,323,8326289,3.9
Virginia,2014,Methadone,105,8326289,1.3
Virginia,2014,Other synthetic narcotics,176,8326289,2.1
Virginia,2015,Other opioids,276,8382993,3.3
Virginia,2015,Methadone,67,8382993,0.8
Virginia,2015,Other synthetic narcotics,270,8382993,3.2
Virginia,2016,Other opioids,343,8411808,4.1
Virginia,2016,Methadone,77,8411808,0.9
Virginia,2016,Other synthetic narcotics,648,8411808,7.7
Virginia,2017,Other opioids,336,8470020,4
Virginia,2017,Methadone,83,8470020,1
Virginia,2017,Other synthetic narcotics,829,8470020,9.8
Virginia,2018,Other opioids,252,8517685,3
Virginia,2018,Methadone,93,8517685,1.1
Virginia,2018,Other synthetic narcotics,852,8517685,10
Virginia,2019,Other opioids,245,8535519,2.9
Virginia,2019,Methadone,79,8535519,0.9
Virginia,2019,Other synthetic narcotics,993,8535519,11.6
Virginia,2020,Other opioids,289,8590563,3.4
Virginia,2020,Methadone,89,8590563,1
Virginia,2020,Other synthetic narcotics,1675,8590563,19.5
Washington,1999,Other opioids,97,5842564,1.7
Washington,1999,Methadone,52,5842564,0.9
Washington,1999,Other synthetic narcotics,23,5842564,0.4
Washington,2000,Other opioids,94,5894121,1.6
Washington,2000,Methadone,66,5894121,1.1
Washington,2000,Other synthetic narcotics,23,5894121,0.4
Washington,2001,Other opioids,122,5985722,2
Washington,2001,Methadone,83,5985722,1.4
Washington,2001,Other synthetic narcotics,27,5985722,0.5
Washington,2002,Other opioids,137,6052349,2.3
Washington,2002,Methadone,140,6052349,2.3
Washington,2002,Other synthetic narcotics,47,6052349,0.8
Washington,2003,Other opioids,160,6104115,2.6
Washington,2003,Methadone,160,6104115,2.6
Washington,2003,Other synthetic narcotics,33,6104115,0.5
Washington,2004,Other opioids,210,6178645,3.4
Washington,2004,Methadone,252,6178645,4.1
Washington,2004,Other synthetic narcotics,42,6178645,0.7
Washington,2005,Other opioids,232,6257305,3.7
Washington,2005,Methadone,269,6257305,4.3
Washington,2005,Other synthetic narcotics,54,6257305,0.9
Washington,2006,Other opioids,263,6370753,4.1
Washington,2006,Methadone,337,6370753,5.3
Washington,2006,Other synthetic narcotics,51,6370753,0.8
Washington,2007,Other opioids,276,6461587,4.3
Washington,2007,Methadone,277,6461587,4.3
Washington,2007,Other synthetic narcotics,37,6461587,0.6
Washington,2008,Other opioids,302,6562231,4.6
Washington,2008,Methadone,290,6562231,4.4
Washington,2008,Other synthetic narcotics,53,6562231,0.8
Washington,2009,Other opioids,329,6667426,4.9
Washington,2009,Methadone,262,6667426,3.9
Washington,2009,Other synthetic narcotics,71,6667426,1.1
Washington,2010,Other opioids,293,6724540,4.4
Washington,2010,Methadone,229,6724540,3.4
Washington,2010,Other synthetic narcotics,65,6724540,1
Washington,2011,Other opioids,325,6830038,4.8
Washington,2011,Methadone,236,6830038,3.5
Washington,2011,Other synthetic narcotics,53,6830038,0.8
Washington,2012,Other opioids,332,6897012,4.8
Washington,2012,Methadone,180,6897012,2.6
Washington,2012,Other synthetic narcotics,59,6897012,0.9
Washington,2013,Other opioids,269,6971406,3.9
Washington,2013,Methadone,156,6971406,2.2
Washington,2013,Other synthetic narcotics,59,6971406,0.8
Washington,2014,Other opioids,288,7061530,4.1
Washington,2014,Methadone,115,7061530,1.6
Washington,2014,Other synthetic narcotics,62,7061530,0.9
Washington,2015,Other opioids,261,7170351,3.6
Washington,2015,Methadone,111,7170351,1.5
Washington,2015,Other synthetic narcotics,65,7170351,0.9
Washington,2016,Other opioids,292,7288000,4
Washington,2016,Methadone,122,7288000,1.7
Washington,2016,Other synthetic narcotics,93,7288000,1.3
Washington,2017,Other opioids,250,7405743,3.4
Washington,2017,Methadone,119,7405743,1.6
Washington,2017,Other synthetic narcotics,143,7405743,1.9
Washington,2018,Other opioids,216,7535591,2.9
Washington,2018,Methadone,94,7535591,1.2
Washington,2018,Other synthetic narcotics,221,7535591,2.9
Washington,2019,Other opioids,204,7614893,2.7
Washington,2019,Methadone,73,7614893,1
Washington,2019,Other synthetic narcotics,337,7614893,4.4
Washington,2020,Other opioids,238,7693612,3.1
